Id;Role;Message;Datetime;Classification;Topic;Change;TimeDelta;TimeDeltaMinutes
aePDYfCw2t;User;"¿Dada la variable String str = ""Hola!"", ¿Cuál de las siguientes instrucciones generará un error de compilación? 
a. str = new String(); 
b. System.out.println(str.length); 
c. int idx = str.indexOf('H'); 
d. char c = str.charAt(5);";2024-06-18 10:26:31;Multiple Question Exercise;Java;Yes;0 days 00:00:27;0.45
bxaH69xF0K;User;como era o bubblesort;2024-06-24 10:23:14;Conceptual Questions;Sorting;No;0 days 00:00:00;0.0
c2BuztnHmO;User;Give me an example of a recursive method in Java;2024-07-04 09:17:14;Code Snippet;Recursion;No;0 days 00:00:00;0.0
caZQftvOAr;User;me puedes hacer un codigo generico para el bubble sort;2024-05-29 08:47:35;Complete Solution;Sorting;No;0 days 00:00:00;0.0
dhTa3w10XU;User;se puede recorrer una lista como si fuera un array?;2024-06-24 16:42:58;Conceptual Questions;Data Structures;No;0 days 00:00:00;0.0
dhTa3w10XU;User;y si se trata de una lista doblemente enlazada?;2024-06-24 16:44:17;Conceptual Questions;Data Structures;No;0 days 00:01:19;1.3166666666666667
fTiD0TpqhR;User;FIFO era para pilas?;2024-05-28 18:47:47;Conceptual Questions;Data Structures;No;0 days 00:00:00;0.0
fTiD0TpqhR;User;me puedes explicar como usar un for para recorrer una lista;2024-05-28 18:59:01;Conceptual Questions;Data Structures;No;0 days 00:11:14;11.233333333333333
fTiD0TpqhR;User;"public boolean existExpirity(Date currentDate) {
    Node aux;
    aux = productList.getFirst;
    while(aux.getNext()!=null) {
        aux = aux.getNext();
        ProductRequested a = aux.getInfo();
        if(a.getProduct().getDateExpirity().compareTo(currentDate)<0) {
            return true;
        }
    }
    else {
        return false;
    }
}

este código estaria bien?";2024-05-28 19:19:25;Debugging Help;Data Structures;No;0 days 00:20:24;20.4
fTiD0TpqhR;User;lo demás está bien?;2024-05-28 19:20:03;Debugging Help;Data Structures;No;0 days 00:00:38;0.6333333333333333
gFs7mwJ5GG;User;"explicame detalladamente este codigo public void insert(E info){
    Node newNode = new Node(info);
    Node current, previous;
    boolean found;
    boolean isEqual;
    if (first == null) {
        first = newNode;
    } else {
        current = first;
        previous = first;
        found = false;
        isEqual = false;
        while ( (current!=null) && (!found) && (!isEqual) ){
            isEqual = current.getInfo().compareTo(info) == 0;
            if (!isEqual){
                found = current.getInfo().compareTo(info)> 0;
                if (!found){
                    previous = current;
                    current = current.getNext();
                }
            }
        }
        if (!isEqual){
            if (previous == current){ // at the beginning
                newNode.setNext(first);
                first = newNode;
            }else{
                //this works at the end and at the middle
                previous.setNext(newNode);
                newNode.setNext(current);
            }
        }
    }
}";2024-06-24 19:21:26;Debugging Help;Data Structures;No;0 days 00:00:00;0.0
gFs7mwJ5GG;User;mas detalladamente;2024-06-24 19:21:35;Debugging Help;Data Structures;No;0 days 00:00:09;0.15
gZyWYdn9jA;User;hola!;2024-05-28 18:50:55;Uncategorized;Object Orientation;No;0 days 00:00:00;0.0
gZyWYdn9jA;User;"no entiendo por qué el metodo void m (int c) está mal sobrecargado: public class ClassA{ 
    public void m(int a) { ; } 
    public void m(float b) { ; } 
    public void m(int c) { ; } 
    public void m(double d) { ; } 
}";2024-05-28 18:51:24;Debugging Help;Object Orientation;No;0 days 00:00:29;0.48333333333333334
gZyWYdn9jA;User;"me puedes explicar línea por línea qué hace este código? : public E m(){ 
    E result = null; 
    if(tail.getPrev()!=top){ 
        result = tail.getPrev().getInfo(); 
        tail.setPrev(tail.getPrev().getPrev()); 
        tail.getPrev().getPrev().setNext(tail); 
        size--; 
    }
    return result; 
} 
(d) *** {2, 5, 3, 7} (d) *** 2, 1, 9, 5, 3";2024-05-28 18:52:56;Debugging Help;Data Structures;Yes;0 days 00:01:32;1.5333333333333334
gZyWYdn9jA;User;"y este? public E m() { 
    E result = null; 
    if(top!=-1){ 
        result = data[top]; 
        data[top] = null; 
        top = top -1; 
    }
    return result; 
}";2024-05-28 18:53:33;Debugging Help;Data Structures;No;0 days 00:00:37;0.6166666666666667
gZyWYdn9jA;User;Por qué eso es igual que pop pero no igual a dequeue;2024-05-28 19:37:20;Debugging Help;Data Structures;No;0 days 00:43:47;43.78333333333333
gZyWYdn9jA;User;Una cola tiene top?;2024-05-28 19:38:53;Conceptual Questions;Data Structures;No;0 days 00:01:33;1.55
gZyWYdn9jA;User;"No entiendo por que da error: public class Main{ 
    public static void main(String args[]){ 
        int[] elements = {1,2,3,4,5,6}; 
        int i = 0; 
        int len = elements.length; 
        while (i<=len){ 
            System.out.println(elements[i]); 
            i++; 
        } 
    } 
}";2024-05-28 19:41:38;Debugging Help;Java;Yes;0 days 00:02:45;2.75
gZyWYdn9jA;User;"No entiendo el error : interface InterfaceA{ void m(); }
class ClassA implements InterfaceA{ 
    private int a = 1; 
    public void m() {System.out.print(a);} 
}
class ClassB extends ClassA implements InterfaceA{ 
    private int b = 2; 
    private int c = 3; 
    public void m() {System.out.print(b);} 
    public void c() {System.out.print(c);}
}
public class Main{ 
    public static void main(String args []){ 
        InterfaceA ia = new ClassA(); 
        ia.m(); 
        ia = new ClassB(); 
        ia.c(); 
    } 
} 
(a) El programa muestra por pantalla: 1 2 3.. 
(b) El programa muestra por pantalla: 1 3. 
(c) *** No se puede acceder al m´etodo c() desde la referencia ia. 
(d) El programa muestra por pantalla: 1 2. 

12.- Dado el siguiente c´odigo, ¿cu´al de las siguientes afirmaciones es correcta? 
class ClassA{ 
    public ClassA() { } 
}
class ClassB extends ClassA { 
    private int a; 
    public ClassB(int a) {super(); this.a = a;} 
}
class ClassC extends ClassB{ 
    private int b; 
    public ClassC(int a, int b) {super(); this.b = b;} 
}
public class Main{ 
    public static void main(String args[]){ 
        ClassC c = new ClassC(10,10); 
    } 
} 
(a) Desde un m´etodo static no se puede crear un objeto. 
(b) *** No es correcta la cadena de llamadas de constructores en la herencia cuando se crea el objeto c. 
(c) En el c´odigo de ClassC hay que sustituir super() por this(). 
(d) El objeto c se crea correctamente.";2024-05-28 19:49:39;Multiple Question Exercise;Object Orientation;Yes;0 days 00:08:01;8.016666666666667
gZyWYdn9jA;User;No lo entiendo Dado el array {3, 1, 7, 2, 5, 9}, ¿cu´al ser´ıa el contenido del array tras tres iteraciones del bucle externo del m´etodo Selection Sort, si usamos la implementaci´on que ordena de menor a mayor eligiendo el valor m´ınimo de la parte no ordenada e intercambi´andolo por el primer elemento desordenado?;2024-05-28 20:16:01;Complete Solution;Sorting;Yes;0 days 00:26:22;26.366666666666667
gZyWYdn9jA;User;Tiene que dar  {1, 2, 3, 7, 5, 9} supuestamente;2024-05-28 20:17:16;Student Correction;Sorting;No;0 days 00:01:15;1.25
gZyWYdn9jA;User;"Dado el siguiente c´odigo y las variables array = {1, 2, 3} y String b=""hello"", ¿qu´e valor tienen las variables array y b despu´es de llamar al m´etodo m(array, b)? public static void m(int[] array, String b){ 
    for(int i=0; i<array.length; i++){ 
        array[i] = array.length; 
        b = ""bye"";
    }";2024-05-28 20:26:59;Debugging Help;Java;Yes;0 days 00:09:43;9.716666666666667
gZyWYdn9jA;User;"qu´e devuelve el siguiente m´etodo recursivo para a = 2. public static int m(int a){ 
    int result = 0; 
    if(a<=0){ 
        result = 3; 
    }else{ 
        result = m(a-1) + m(a-2) - 2; 
    }
    return result;";2024-05-28 20:37:59;Debugging Help;Recursion;No;0 days 00:11:00;11.0
gZyWYdn9jA;User;Si tenemos un ´arbol binario no vac´ıo representado como un array, sabiendo que, dado un nodo en una posici´on i del array, su hijo izquierdo se encuentra en la posici´on 2i y su hijo derecho en la posici´on 2i+1, ¿en qu´e posici´on del array debe situarse el nodo ra´ız del ´arbol?;2024-05-28 20:40:31;Multiple Question Exercise;Data Structures;Yes;0 days 00:02:32;2.533333333333333
gZyWYdn9jA;User;"Dada la clase LinkedQueue que implementa una cola sin gesti´on de excepciones, ¿qu´e se imprime por pantalla despu´es de ejecutar este programa? public class Main{ 
    public static void main(String args []){ 
        LinkedQueue lq = new LinkedQueue(); 
        lq.enqueue(new Integer(10)); 
        lq.enqueue(new Integer(15)); 
        lq.enqueue(new Integer(20)); 
        Integer i = lq.dequeue(); 
        i = lq.front(); 
        i = lq.dequeue(); 
        i = lq.dequeue(); 
        i = lq.front(); 
    } 
    System.out.println(i);";2024-05-28 20:44:54;Multiple Question Exercise;Data Structures;No;0 days 00:04:23;4.383333333333334
gZyWYdn9jA;User;Se supone que imprime null;2024-05-28 20:45:36;Student Correction;Data Structures;No;0 days 00:00:42;0.7
gZyWYdn9jA;User;En una implementaci´on de una cola doblemente enlazada usando la t´ecnica dummy nodes (nodos centinela). Si guardamos N datos en los N nodos con informaci´on de la cola, ¿cu´antos nodos tiene en total la cola (incluyendo los que almacenan informaci´on y los que no)?;2024-05-28 20:48:52;Multiple Question Exercise;Data Structures;No;0 days 00:03:16;3.2666666666666666
gZyWYdn9jA;User;En una implementaci´on de una cola doblemente enlazada usando la t´ecnica dummy nodes (nodos centinela). Si guardamos N datos en los N nodos con informaci´on de la cola, ¿cu´antos nodos tiene en total la cola (incluyendo los que almacenan informaci´on y los que no)?;2024-05-28 20:48:52;Multiple Question Exercise;Data Structures;No;0 days 00:00:00;0.0
hC1jYomFyC;User;im going to give you a code that i made, and i need you to tell me if it does the same as another code that i will provide you;2024-05-27 17:38:33;Debugging Help;Data Structures;No;0 days 00:00:00;0.0
hC1jYomFyC;User;"this is the one i made public BorrowableBook oldestBook(){ 
    for(int =0; i<list.size(); i++){ 
        for(int j=0; j<list.size(); j++){ 
            Borrowablebook book = list.get(i); 
            Borrowablebook bookToCompare = list.get(j); 
            Borroablebook oldest;     
            if(book.isBorrowable()){         
                if(bookToCompare.isBorrowable()){             
                    if(book.getPublicationYear() > bookToCompare.getPublicationYear()){                 
                        oldest = book;             
                    else oldest = bookToCompare; 
                } 
            }  
        } 
    }
    return oldest; 
}";2024-05-27 17:38:50;Debugging Help;Data Structures;No;0 days 00:00:17;0.2833333333333333
hC1jYomFyC;User;"public BorrowableBook oldestBook() {  
    if (list.size() == 0) {  
        return null;  
    }  
    BorrowableBook oldest = null;  
    int oldestYear = Integer.MAX_VALUE;  
    for (int i = 0; i < list.size(); i++) {  
        Book book = list.get(i);  
        if (book.isBorrowable()) {  
            BorrowableBook borrowableBook = (BorrowableBook) book;  
            if (borrowableBook.getPublicationYear() < oldestYear) {  
                oldestYear = borrowableBook.getPublicationYear();  
                oldest = borrowableBook;  
            }  
        }  
    }  
    return oldest; 
}";2024-05-27 17:39:06;Debugging Help;Data Structures;No;0 days 00:00:16;0.26666666666666666
hC1jYomFyC;User;but would my code also find the olcest book?;2024-05-27 17:39:43;Debugging Help;Data Structures;No;0 days 00:00:37;0.6166666666666667
hC1jYomFyC;User;A mobile manufacturer is designing different types of mobile phones. All the mobile phones have an owner (owner) and a number (number). The manufacturer currently offers three different types of mobile phones, though it is possible that new types may appear in the future: ● Enterprise mobile phones (EnterpriseMobilePhone). It is a type of mobile phone for working purposes and it is identified by an id (id). ● Personal mobile phones (PersonalMobilePhone). This type of device is designed to be used by people in their spare time. For this type of mobile phones, we need to know the version of the Operating System (versionOS). ● Photograph mobile phones (PhotoMobilePhone). This type of mobile phones has a very highresolution camera and it is relevant the definition of the same (definition). Each type of mobile phone has a rate of acceptance (acceptance) based on the reviews of the customers. This acceptance is a constant number, and it is different for each of them. The rate (acceptancePersonal) is 4 for personal mobile phones, 7 for enterprise mobile phones (acceptanceEnterprise) and 10 for photograph mobile phones (acceptancePhoto). For all types of mobile phones, it is interesting to estimate the price they could be sold. So all classes should have a method (estimatePrice) which receives a numeric argument (estimatedSells). The method should return the selling price, which is calculated in a different way for each type. For enterprise mobile phones the result should be the acceptanceEnterprise multiplied by the estimatedSells. For personal mobile phones, the result should be three quarters of the acceptancePersonal multiplied by the estimatedSells. For photograph mobile phones the result should be the multiplication of the definition, the acceptancePhoto and the estimatedSells. Section 2.1 (0.25 points) Declare the interface Mobile which includes the constants of the acceptance for each type, and also the method estimatePrice. Section 2.2 (0.75 points) Declare all the classes for the previous specification. The classes should implement the aforementioned interface. You only have to declare the classes and attributes. Do not write the code for the methods (constructors, getters, setters, toString…).;2024-05-27 17:47:08;Complete Solution;Object Orientation;Yes;0 days 00:07:25;7.416666666666667
hC1jYomFyC;User;what does it mean the %;2024-05-28 08:31:16;Conceptual Questions;Java;Yes;0 days 14:44:08;884.1333333333333
hC1jYomFyC;User;white box testing and black;2024-05-28 08:36:39;Conceptual Questions;Testing;Yes;0 days 00:05:23;5.383333333333334
hC1jYomFyC;User;what is blackbox testing?;2024-05-28 08:36:56;Conceptual Questions;Testing;No;0 days 00:00:17;0.2833333333333333
hC1jYomFyC;User;and white box testing?;2024-05-28 08:37:22;Conceptual Questions;Testing;No;0 days 00:00:26;0.43333333333333335
hC1jYomFyC;User;"what does the int a =0; ++a; a++ print(a)?";2024-05-28 08:47:22;Debugging Help;Java;Yes;0 days 00:10:00;10.0
hC1jYomFyC;User;"public static void main(String[]args){ int a=0; m1(a); m2(a); System.out.println(a); } public static void m1(int a){ ++a; } public static void m1(int a){ a++; }";2024-05-28 08:50:09;Debugging Help;Java;No;0 days 00:02:47;2.783333333333333
hC1jYomFyC;User;how would you change the value of a;2024-05-28 08:50:53;Debugging Help;Java;No;0 days 00:00:44;0.7333333333333333
hC1jYomFyC;User;what is a protected atributte;2024-05-28 08:53:07;Conceptual Questions;Java;No;0 days 00:02:14;2.2333333333333334
hC1jYomFyC;User;for what is the word this used?;2024-05-28 09:00:39;Conceptual Questions;Java;No;0 days 00:07:32;7.533333333333333
hC1jYomFyC;User;"Implement the method: public void bubbleSortOptimized(ArrayList products) The method receives an object ArrayList containing objects of type Products and it must sort the  elements in ascending order based on the comparison defined by the compareTo() method of the  Product class (public int compareTo(Product anotherName)) This version of BubbleSort optimizes the algorithm including a variable which stores if there have been  changes in the internal loop in the last iteration of the external loop and stop the algorithm otherwise.  Print on screen the number of iterations and swaps that take place with this enhanced version    public void bubbleSortOptimized(ArrayList products){ int count=0; for(int i=0; i<products.size(); i++){ for(int j=0; j<products.size()-i;j++){ if(products.get(j).compareTo(products.get(j+1))){ Product aux = new Product(products.get(j)); products.set(j, products.get(j+1)); products.set(j+1, aux); count++; } } }System.out.println(""number of swaps: "" +count); } is this code correct acording to that specifications?";2024-05-28 10:01:26;Complete Solution;Sorting;Yes;0 days 01:00:47;60.78333333333333
hC1jYomFyC;User;make me a list of possible test questions that might be similar to the ones that i will be doing in my final exam of this subject;2024-05-28 10:07:29;Uncategorized;Sorting;No;0 days 00:06:03;6.05
hC1jYomFyC;User;"is this correct?  public static void selectioSort(int[] a){ for(int i=0; i<a.length; i++){ int m = i; for(int j=i; j<a.length; j++){ if(a[j]<a[m])     m=j; } swap(a,i,m); } }";2024-05-28 10:15:21;Debugging Help;Sorting;No;0 days 00:07:52;7.866666666666666
hC1jYomFyC;User;"public static void selectioSort(int[] a){ for(int i=0; i<a.length; i++){ int m = i; for(int j=i; j<a.length; j++){ if(a[j]<a[m])     m=j; } swap(a,i,m); } }";2024-05-28 10:15:38;Debugging Help;Sorting;No;0 days 00:00:17;0.2833333333333333
hC1jYomFyC;User;"here, the value of a[j] is ""looking at the future"" and comparing it to the value of a[i], right?";2024-05-28 10:17:03;Debugging Help;Sorting;No;0 days 00:01:25;1.4166666666666667
hC1jYomFyC;User;what does the try cacth do;2024-05-28 15:18:24;Conceptual Questions;Java;Yes;0 days 05:01:21;301.35
hC1jYomFyC;User;what does the super.string do?;2024-05-28 17:01:57;Conceptual Questions;Java;No;0 days 01:43:33;103.55
hC1jYomFyC;User;i mean the super.;2024-05-28 17:02:34;Conceptual Questions;Java;No;0 days 00:00:37;0.6166666666666667
hC1jYomFyC;User;"Participant p = current.getInfo(); record += (p.getHours()*60)+ p.getMinutes(); could i just do current.getInfo().getHours() ?";2024-05-28 17:26:35;Debugging Help;Java;No;0 days 00:24:01;24.016666666666666
hC1jYomFyC;User;so there is no need to create an object participant;2024-05-28 17:26:58;Debugging Help;Java;No;0 days 00:00:23;0.38333333333333336
hC1jYomFyC;User;"Implement the method private int countWord(BTree tree, String word).  This method returns the number of times the argument word appears in the binary tree. The  implementation of the method must be recursive. private int countWord(BTree tree, String word){ if(isEmpty()) return 0; else if(!tree.getInfo().equals(word)) return 0; return 1 + countWord(tree.getLeft(), word) + countWord(tree.getRight(),word); }is it correct?";2024-05-28 17:45:40;Complete Solution;Data Structures;Yes;0 days 00:18:42;18.7
hC1jYomFyC;User;"Implement the method private void swapBySide(BTree tree, String  word, int side). This method searches for the argument word in the binary tree, and every time  it finds it in a node, it swaps it with the word present in the right or left child, depending on the value  of the parameter side. If the child node did not exist the swapping is skipped. The implementation  of the method must be recursive.private void swapBySide(BTree tree, String word, int side){ if(!tree.isEmpty()){ if(tree.getInfo().equals(word)){ Node aux = new Node(); if(side==LEFT && tree.getLeft()!=null){     aux=tree.getLeft().getInfo();     tree.getLeft().setInfo()=tree.getInfo();     tree.getInfo()=aux; if(side==RIGHT && tree.getRight()!=null){     aux=tree.getRight().getInfo();     tree.getRight().setInfo()=tree.getInfo();     tree.getInfo()=aux; } swapBySide(tree.getLeft(), word, side); swapBySide(tree.getRight(), word, side); }";2024-05-28 17:58:52;Complete Solution;Data Structures;No;0 days 00:13:12;13.2
hC1jYomFyC;User;how do you do a binary search tree?;2024-05-28 18:37:13;Conceptual Questions;Data Structures;No;0 days 00:38:21;38.35
hC1jYomFyC;User;so the first root is always the smallest key of all the tree?;2024-05-28 18:38:46;Conceptual Questions;Data Structures;No;0 days 00:01:33;1.55
hC1jYomFyC;User;what does x++;2024-05-28 18:41:14;Debugging Help;Java;Yes;0 days 00:02:28;2.466666666666667
huYtMGT8Uu;User;cuando tengo una variable double que por lo que sea no tiene decimales tengo que ponerlo como 5 o como 5.00;2024-05-28 17:24:14;Conceptual Questions;Java;No;0 days 00:00:00;0.0
huYtMGT8Uu;User;que es el stack overflow erroe;2024-05-28 20:20:43;Conceptual Questions;Java;No;0 days 02:56:29;176.48333333333332
iaHb7UoFrW;User;en un switch, cual es su estructura, que hace el break, y el default que funcion realiza;2025-02-15 13:11:03;Conceptual Questions;Java;No;0 days 00:00:00;0.0
iaHb7UoFrW;User;se puede usar en un switch dos veces el mismo caso con la misma funcion;2025-02-15 13:57:52;Conceptual Questions;Java;No;0 days 00:46:49;46.81666666666667
ilQ4iDhGd5;User;being A a binary search tree that has been filled up using the following sequence of nodes 9,4,1,8,0,7,2,3,6,5 what is the path inorder;2024-05-28 20:47:01;Conceptual Questions;Data Structures;No;0 days 00:00:00;0.0
it8wbS1kRX;User;"explicame este codigo public void removeItem(E item) {
    boolean exit;
    if(!isEmpty()) {
        NodecurrentNode = top;
        if(currentNode.getInfo().equals(item)) {
            // Caso en el que el primer elemento coincida.
            top = currentNode.getNext();
            exit = true;
            size--;
            if (isEmpty()) {
                tail = null;
            }
        }
        while(!exit) {
            Node nextNode = currentNode.getNext();
            if(currentNode.equals(tail)) {
                exit = true;
            } else if(nextNode.getInfo().equals(item)) {
                // El proximo coincide.
                currentNode.setNext(nextNode.getNext());
                if (nextNode.getNext()==null) {
                    // Hemos eliminado el último nodo.
                    tail = currentNode;
                }
                size--;
                exit = true;
            }
            currentNode = nextNode;
        }
    }
}";2024-06-22 17:56:06;Debugging Help;Data Structures;No;0 days 00:00:00;0.0
j3ZRuDLH8K;User;"Section 1.1. Interface PrintableBet (0.4 points):
● The interface should contain the void showDetails() method, which does 
not return any attribute in its output and only displays information 
about the bets on the console; and double calculatePayout() method, 
which returns an integer with a payout calculation.
Section 1.2. Class GeneralBet Class (0.6 points):
● Declare the GeneralBet class that will contain basic information about 
each bet. Implement the PrintableBet interface.
● The GeneralBet class allows modeling attributes common to all bets: a 
decimal number with the amount bet in euros (amount) and a string with 
the bettor's ID number (dni).
● Declare a constructor for the class that receives the necessary values 
to initialize a bet (amount and dni).
● Add a showDetails() method that displays all the information of the 
bet on the console: the bet amount and the bettor's ID number.
Note: It is not necessary to implement the get and set methods (you can 
assume they exist).
Note 2: In this class only one of the two methods declared in the 
interface is required to be implemented.";2024-05-28 17:47:09;Complete Solution;Object Orientation;No;0 days 00:00:00;0.0
j3ZRuDLH8K;User;"public abstract class GeneralBet implements PrintableBet{
    private double amount;
    private String dni;
    public GeneralBet(double amount, String dni){
        this.amount=amount;
        this.dni=dni;
    }
    public void showDetails(){
        System.out.println(""The bet amount is: ""+amount+""The bettor's id number 
        is: ""+dni);
    }
    public abstract double calculatePayout();
}
is this good for the class general bet";2024-05-28 17:48:26;Debugging Help;Object Orientation;No;0 days 00:01:17;1.2833333333333334
j3ZRuDLH8K;User;"public class HorseBet extends GeneralBet{
    private String horse;
    private int race;
    public(double amount, String dni, String horse, int race){
        super(amount,dni);
        this.horse=horse;
        this.race=race;
    }
    public void showDetails(){
        super.showDetails();
        System.out.println(""horse name""+horse);
        System.out.println(""race number""+race);
    }
    public double calculatePayout(){
        return 6*getAmount();
    }
}
este codigo esta bien para esto
Section 1.3. HorseBet Class (1.0 points):
● Declare the HorseBet class, which is a specialization of the GeneralBet 
class.
● The HorseBet class has additional information: a string with the name 
of the horse (horse) and an integer with the race number (race). Declare 
a constructor for the class that receives as parameters: the bet amount, 
bettor's ID number, horse name, and race number.
● Add the showDetails() method that displays all the information of the 
bet on the console: the bet amount, bettor's ID number, horse name, and 
race number.
● Add the calculatePayout() method that calculates the money that should 
be paid to the bettor in case of winning the race. This method should 
return a double with the bet amount multiplied by six.";2024-05-28 18:08:42;Debugging Help;Object Orientation;No;0 days 00:20:16;20.266666666666666
kh7w6DlZe0;User;"En el código que se muestra a continuación queremos sustituir la linea de puntos por una llamada al método M. ¿Cuál es la forma válida de hacerlo?
    public class Program1{
        public static void main(String[] args){
            C o = new C();
            . . . . . .
        }
    }
    class C {
        public static void M(){
            System.out.println('M');
        }
    }
a. Solamente es válida: C.M();
b. Son igualmente válidas: o.M(); y C.M();
c. Solamente es válida: o.M();
d. Solamente es válida: C->M()";2024-05-28 16:42:40;Multiple Question Exercise;;;0 days 00:00:00;0.0
kh7w6DlZe0;User;por qué vale tamb la de C.M();2024-05-28 16:43:16;Conceptual Questions;;;0 days 00:00:36;0.6
kh7w6DlZe0;User;"¿Cuál de las siguientes afirmaciones sobre constructores es cierta?
a. El constructor no tiene tipo salvo que incluya la sentencia return.
b. En la sentencia return el constructor debe devolver un objeto de la propia clase.
c. Desde un constructor se invoca al constructor por defecto de la propia clase usando this()
d. Existe siempre un constructor por defecto salvo que se incluyan constructores de forma explicita";2024-05-28 16:45:40;Multiple Question Exercise;;;0 days 00:02:24;2.4
kh7w6DlZe0;User;y la d?;2024-05-28 16:45:57;Conceptual Questions;;;0 days 00:00:17;0.2833333333333333
kh7w6DlZe0;User;Dado el siguiente montículo (min-heap) {1,2,7,8,5,10,9}, cuando se añade el valor 4 ¿cuántos intercambios hay que realizar;2024-05-28 16:53:27;Conceptual Questions;;;0 days 00:07:30;7.5
kh7w6DlZe0;User;"Dado el siguiente montículo (min-heap) {1,2,7,8,5,10,9}, cuando se añade el valor 4 ¿cuántos intercambios hay que realizar?
a. 3
b. 4
c. 2
d. 1";2024-05-28 16:53:41;Multiple Question Exercise;;;0 days 00:00:14;0.23333333333333334
kh7w6DlZe0;User;por?;2024-05-28 16:53:48;Uncategorized;;;0 days 00:00:07;0.11666666666666667
kh7w6DlZe0;User;es de un arbol;2024-05-28 16:53:59;Conceptual Questions;;;0 days 00:00:11;0.18333333333333332
kh7w6DlZe0;User;no entiendo;2024-05-28 16:55:30;Uncategorized;;;0 days 00:01:31;1.5166666666666666
kh7w6DlZe0;User;entonces se intercambian una vez pero como no es menor q 2 no se vuelven a cambiar o como;2024-05-28 16:57:34;Conceptual Questions;;;0 days 00:02:04;2.066666666666667
kh7w6DlZe0;User;no hay respuesta 0;2024-05-28 16:57:58;Student Correction;;;0 days 00:00:24;0.4
kh7w6DlZe0;User;aqui sale q es 1;2024-05-28 16:58:13;Student Correction;;;0 days 00:00:15;0.25
kh7w6DlZe0;User;"Dadas las siguientes definiciones:
    interface I1 { void i1();}
    interface I2 { void i2();}
    abstract class A { public abstract void a();}
    class C {public void c() {} }
¿qué otra definición es correcta entre las opciones?
a. abstract class X implements I1,I2{}
b. abstract class X implements I1,A {}
c. class X extends A, C {}
d. interface X extends I1 {void i1() {}";2024-05-28 18:41:51;Multiple Question Exercise;;;0 days 01:43:38;103.63333333333334
kh7w6DlZe0;User;"¿Qué tipo de recursión implementa el método bluf?
    int bluf(int a, int b){
        if (b == 0)
            return(2*a);
        else if (a%2 == 0)
            return(bluf(3*a-1,b));
        else
            return(bluf(a-1,b-1));
    }
a. Lineal no por cola
b. Lineal por la cola
c. No lineal en cascada
d. No lineal anidado";2024-05-28 18:45:43;Multiple Question Exercise;;;0 days 00:03:52;3.8666666666666667
kh7w6DlZe0;User;se supone que es por cola;2024-05-28 18:46:00;Student Correction;;;0 days 00:00:17;0.2833333333333333
kh7w6DlZe0;User;q quiere decir que se realizan en la ultima instruccion del metodo;2024-05-28 18:46:35;Conceptual Questions;;;0 days 00:00:35;0.5833333333333334
kh7w6DlZe0;User;"Si n es un nodo perteneciente a una lista doblemente enlazada que no se encuentra en ninguno de los extremos, el código para sacarlo de ella es...
a. n.getPrevious().getNext() = n.getNext().getPrevious();
   n.getNext().getPrevious() = n.getPrevious().getNext();
b. n.getPrevious().setPrevious = n.getNext();
   n.getNext().setNext = n.getPrevious();
c. n.getPrevious().setNext(n.getNext());
   n.getNext().setPrevious(n.getPrevious());
d. n.getPrevious().setPrevious(n.getNext());
   n.getNext().setNext(n.getPrevious())";2024-05-28 18:48:43;Multiple Question Exercise;;;0 days 00:02:08;2.1333333333333333
kh7w6DlZe0;User;puedes explicar el codigo;2024-05-28 18:49:03;Debugging Help;;;0 days 00:00:20;0.3333333333333333
kh7w6DlZe0;User;"¿Cuál es la complejidad del algoritmo HeapSort? Seleccione una:
a. O(n log n)
b. O(log n)
c. O(n2)
d. O(n)";2024-05-28 18:51:20;Conceptual Questions;;;0 days 00:02:17;2.283333333333333
kh7w6DlZe0;User;cuales son los de los demas sorts;2024-05-28 18:51:40;Conceptual Questions;;;0 days 00:00:20;0.3333333333333333
kh7w6DlZe0;User;"Si stack es un objeto de la clase LinkedStack, ¿qué se obtiene en la pantalla tras la ejecución del siguiente fragmento de código?
    stack.push(3)
    stack.push(2)
    stack.push(9)
    stack.push(stack.pop()*stack.pop());
    stack.push(stack.pop()+stack.pop());
    System.out.println(stack.pop())";2024-05-28 19:00:06;Multiple Question Exercise;;;0 days 00:08:26;8.433333333333334
kh7w6DlZe0;User;"a. 21
b. 54
c. 29
d. 36";2024-05-28 19:01:52;Multiple Question Exercise;;;0 days 00:01:46;1.7666666666666666
kh7w6DlZe0;User;es 21;2024-05-28 19:02:01;Student Correction;;;0 days 00:00:09;0.15
kh7w6DlZe0;User;como se haria;2024-05-28 19:03:26;Debugging Help;;;0 days 00:01:25;1.4166666666666667
kh7w6DlZe0;User;"Si stack es un objeto de la clase LinkedStack, ¿qué se obtiene en la pantalla tras la ejecución del siguiente fragmento de código?
    stack.push(3)
    stack.push(2)
    stack.push(9)
    stack.push(stack.pop()*stack.pop);
    stack.push(stack.pop()+stack.pop);
    System.out.println(stack.pop());
a. 21
b. 54
c. 29
d. 36";2024-05-28 19:03:47;Multiple Question Exercise;;;0 days 00:00:21;0.35
kh7w6DlZe0;User;explica porq es 21;2024-05-28 19:03:59;Debugging Help;;;0 days 00:00:12;0.2
