User,Number of Sessions
78cb031d-6553-11ef-933d-37d2226b7af0,1.0
78cbba1c-c91c-11ef-b7a6-5de8967c7b0a,1.0
78ce4b6c-87ae-11ee-b646-23bd046534df,2.0
78d43507-42dc-11ef-8914-75d9bb808e55,1.0
78da1b93-ef8b-11ef-9a52-856d7c80aabc,1.0
78e3602e-f8f9-11ef-9cc1-f3968ec4437c,1.0
79192626-ef8b-11ef-80f5-8117a83e8496,1.0
791badf6-ef8b-11ef-8065-37c6e7ec704c,1.0
792b685f-c91c-11ef-908d-b991a85ec7b1,1.0
79365c11-e304-11ee-966e-d9679d951a9f,1.0
79403fd3-f8f9-11ef-81de-f3968ec4437c,1.0
794a9928-cd0e-11ef-a6e1-cfe2103ae701,1.0
794c7928-cd0e-11ef-9cbd-1df4a7e5883c,1.0
79515716-ef8b-11ef-a5a0-476c0edfe7d4,1.0
7952ef52-08c9-11f0-8ad1-33e273c5ee15,2.0
79569c6e-87b0-11ee-9da9-d324eef62dde,1.0
796aef7b-87b0-11ee-8fa0-498998d5fbc6,1.0
797194a7-f8f9-11ef-8ae3-59d222df385b,1.0
7986fadb-ef8b-11ef-8e2b-c5bbefada8d6,1.5
79870e58-ef8b-11ef-8415-856d7c80aabc,1.0
79b78380-c91c-11ef-baaa-b5ae563961d2,1.0
79c1faab-f8f9-11ef-8978-59d222df385b,1.0
79c6e901-87ae-11ee-a32a-87446474c3d2,1.0
79ca4fd3-aff1-11ee-89e4-31749c065da9,1.0
79d7cee2-ef8b-11ef-862a-436c8e4f3985,1.0
79ed8c70-f8f9-11ef-8326-65e95ce0efb7,1.0
79f38b01-08c9-11f0-873e-61c949eb0693,1.0
79f9b0c4-c91c-11ef-9df4-e965a15e0161,1.0
79fd59e2-6553-11ef-a078-9558f2940197,1.0
7a07f186-3e25-11ef-bd48-af87e8dac64b,4.0
7a0a5e92-e304-11ee-b6aa-d9679d951a9f,1.0
7a0afbc7-cd0e-11ef-b2b7-05db8e74c3d1,1.0
7a1aa283-c91c-11ef-8a94-29d0a367dc11,1.0
7a32d7e3-87ae-11ee-8057-33f3de93faa9,1.0
7a4145f0-f8f9-11ef-821c-29554203ac1b,1.0
7a44689b-c91c-11ef-b972-9165bfbc41fb,1.0
7a4b68ec-31bc-11ef-9b39-95faa4ee1c46,1.0
7a855514-ef8b-11ef-9ebc-ff686ad1cdb1,1.0
7a8afd06-87ae-11ee-a733-87446474c3d2,1.0
7a8cd07c-e304-11ee-aaa4-d9679d951a9f,1.0
7a8e1d4c-ef8b-11ef-83d9-fb1788045f10,1.0
7a925d11-cd0e-11ef-8775-a3b2a670a766,1.3333333333333333
7aaa1899-c91c-11ef-b6f8-89ec1c2a34b3,1.0
7aaaeaaa-ef8b-11ef-b338-999e04fcaf1b,1.0
7aaf728b-ef8b-11ef-b357-cbacdef2ac96,1.0
7ac30e37-aff1-11ee-94f8-b592b34aff7e,1.0
7acabfad-08c9-11f0-9995-47422e775794,1.0
7acb0111-ef8b-11ef-8d0e-4f8fe50d7dc3,1.5
7ad9dd17-31bc-11ef-89ed-835795f502d1,1.0
7ae275ec-6553-11ef-b78a-9558f2940197,1.0
7af157c4-ef8b-11ef-b995-999e04fcaf1b,1.0
7af515d1-c91c-11ef-8bf7-0f024c4b9134,1.0
7af6d658-87ae-11ee-bbdb-87446474c3d2,1.0
7af86f5c-6553-11ef-95fb-37d2226b7af0,1.0
7b174863-3e25-11ef-a220-9de9a5e964bc,1.0
7b17dbe6-ef8b-11ef-be41-fb1788045f10,1.1666666666666667
7b1841d8-ef8b-11ef-a496-3f410470a4e5,1.0
7b247986-87b0-11ee-a417-8540968a4aab,3.0
7b348cd5-08c9-11f0-b84f-e590b8aad12b,1.0
7b371490-31bc-11ef-998e-b51926172b5a,1.0
7b3b2992-cd0e-11ef-b369-bb8e1d355c58,1.5
7b3e8e47-ef8b-11ef-b4aa-2d7162727c8c,1.0
7b417a55-ef8b-11ef-ac6f-ebdc9b66e200,1.0
7b6a0436-f8f9-11ef-b1c7-e3b0d2913e9c,1.0
7b6b4b0e-f8f9-11ef-ba98-6bda303987e0,1.0
7b7886f7-c91c-11ef-b684-9d2cb28a0e5a,1.0
7b7ad758-08c9-11f0-b451-1de298d81b7f,1.0
7b8a4476-f8f9-11ef-8de4-a1c3d07662b9,1.0
7b8aa453-ef8b-11ef-9f16-2d7162727c8c,1.0
7b912383-c91c-11ef-9283-cddfdaf0d046,1.0
7b92fd15-c91c-11ef-93f0-b991a85ec7b1,1.0
7bc22034-08c9-11f0-9e27-17eb73e1f34d,1.0
7bd318b4-f8f9-11ef-8126-a1c3d07662b9,1.0
7bd4341a-ef8b-11ef-943d-797894d0c4aa,1.0
7bd99316-c91c-11ef-b2d5-5de8967c7b0a,1.0
7bf5d282-ef8b-11ef-914c-797894d0c4aa,1.0
7bf8bd09-c91c-11ef-a465-b5ae563961d2,1.0
7bf9a83d-c91c-11ef-9894-9d2cb28a0e5a,1.0
7c1e1c9f-ef8b-11ef-81c8-c953efdf44f1,3.0
7c1ed182-31bc-11ef-a873-95faa4ee1c46,1.0
7c20f053-f8f9-11ef-9eb3-6115ae2e977b,1.0
7c35e340-08c9-11f0-94bc-47422e775794,1.0
7c36647c-ef8b-11ef-8928-6d4758ea9061,1.0
7c409a76-87ae-11ee-85d6-5b1c7836bea7,1.0
7c4241f9-87ae-11ee-a3fb-a34456479055,1.0
7c5d7eb2-08c9-11f0-8c52-e590b8aad12b,1.0
7c5e5a3d-08c9-11f0-a017-871e8ca03da1,2.0
7c66d764-ef8b-11ef-9297-436c8e4f3985,1.0
7c7bbd13-f8f9-11ef-9de3-a1c3d07662b9,1.0
7c81da05-ef8b-11ef-a7e0-6d4758ea9061,1.0
7c847b28-c91c-11ef-9b34-79f2a46e4fcf,1.0
7c8816c9-cd0e-11ef-bb34-bb8e1d355c58,1.0
7ca03072-f8f9-11ef-887c-29554203ac1b,1.0
7ca7adc4-cd0e-11ef-a572-11ec2b855cd7,1.0
7cacbe30-c91c-11ef-8ec0-49ef2505dbb1,1.0
7cbd7edc-aff1-11ee-a2ea-29ceb8dd36e1,1.0
7cc1ce5f-87b0-11ee-877e-85e000f9cde0,1.0
7ccafbe4-c91c-11ef-869d-b5ae563961d2,2.0
7ccc4fbb-cd0e-11ef-ae71-05db8e74c3d1,1.0
7ce8f839-87b0-11ee-9c45-f30dd2de4340,1.0
7d0e8625-87b0-11ee-b51a-8b895acfa303,1.0
7d105f4f-c91c-11ef-b282-afa31ead099f,1.0
7d109978-ef8b-11ef-9d3b-797894d0c4aa,1.0
7d13cb85-ef8b-11ef-bd04-6d4758ea9061,1.0
7d2e3453-aff1-11ee-ba71-69bcb80f51f3,1.0
7d332461-c91c-11ef-a529-2dfd7a2458ba,1.0
7d3486a0-87af-11ee-a6d8-f30dd2de4340,1.0
7d376c13-f8f9-11ef-8927-1f06e5273472,1.0
7d3ae32f-c91c-11ef-a237-618748a64d7c,1.5
7d51cfa4-87ae-11ee-b17f-85e000f9cde0,1.0
7d61a3b7-ef8b-11ef-a637-334a743ca1eb,1.0
7d7a6b52-aff1-11ee-b22c-2b2cce685a75,1.0
7d7d563e-c91c-11ef-a3b3-5d90d6f8f811,1.0
7d82027f-31bc-11ef-be69-99fc2d5a81b1,1.0
7d941b0d-87ae-11ee-9e3c-ad8c05479996,1.0
7da6a40e-ef8b-11ef-976a-3f410470a4e5,1.0
7da736ba-ef8b-11ef-944a-df74f20e9cdf,2.0
7dbdc29c-c91c-11ef-b28f-5de8967c7b0a,1.0
7e0e9697-31bc-11ef-90b9-37baa8d18926,1.0
7e2942f7-c91c-11ef-a430-9165bfbc41fb,1.0
7e2c0a65-f8f9-11ef-9e26-65efbcc6a743,1.0
7e2c15f7-f8f9-11ef-a048-9bec3d2b83e9,1.0
7e342674-87ae-11ee-96f5-85e000f9cde0,1.0
7e357ee8-08c9-11f0-9ae9-399975334b0f,1.0
7e55d9db-87ae-11ee-a733-0956827f7b84,1.0
7e58df77-08c9-11f0-9952-1de298d81b7f,1.0
7e597a27-31bc-11ef-b246-37baa8d18926,1.0
7e5fab1d-cd0e-11ef-b2e9-13245e9a539c,1.0
7e6950a2-e304-11ee-b936-9d4b149d9179,1.0
7eb68d12-87ae-11ee-b29d-f30dd2de4340,1.0
7ee6010e-ef8b-11ef-a737-2d7162727c8c,1.3333333333333333
7f0cbcf8-c91c-11ef-89d3-79f2a46e4fcf,1.0
7f0ec61f-f8f9-11ef-bd86-6d5ae71e2d2b,1.0
7f0fb8c7-f8f9-11ef-853e-29554203ac1b,1.0
7f15d50f-6553-11ef-b838-750a4f33a622,1.0
7f30360d-cd0e-11ef-8e56-a3c00be96777,1.0
7f369a17-31bc-11ef-91df-37baa8d18926,1.0
7f5ccfeb-f8f9-11ef-a3ac-29554203ac1b,1.0
7f658503-f8f9-11ef-9872-f3968ec4437c,2.0
7f809625-87ae-11ee-97e2-f15634ef6b75,1.6
7fb356e3-c91c-11ef-90b7-df0c303219a0,1.0
7fb6b25d-08c9-11f0-b3e7-9fe826a7e39b,1.0
7fb7d9c8-cd0e-11ef-a83e-1df4a7e5883c,1.0
7fbdd429-08c9-11f0-87f3-91e1a782fd35,1.0
7fcdc96a-c91c-11ef-ae6c-8d8be163a8c8,1.0
7fce7cb8-c91c-11ef-bbf6-e59bbd520065,1.0
7fd5570f-08c9-11f0-82a2-47422e775794,1.0
80263e69-87b0-11ee-a6be-5f9322fa68ca,1.5
803007b6-e637-11ee-bbaa-e38d4a18c362,1.0
803ba9ce-87af-11ee-8128-adc20e485e61,1.0
803ea511-6553-11ef-a23d-d78c58e0efa7,1.0
804fdf77-c91c-11ef-a03b-5de8967c7b0a,1.0
8070354c-c91c-11ef-848e-fb9247527eaf,1.0
80943638-c91c-11ef-8009-5de8967c7b0a,1.0
80b66a0d-c91c-11ef-870e-fd19af548ae0,1.0
80b8d707-c91c-11ef-abba-5de8967c7b0a,1.0
80d515bd-f8f9-11ef-9050-1f06e5273472,2.5
80f26549-f8f9-11ef-b9c1-6d5ae71e2d2b,1.0
80fdddce-c91c-11ef-a093-df0c303219a0,1.0
810e0115-cd0e-11ef-a38d-cf1067d0ce5c,1.0
811a7ae8-c91c-11ef-b44e-552df2bf2527,1.0
8137f27e-31bc-11ef-a470-eba27e7d3f41,1.0
813fe56c-f8f9-11ef-b965-8927c0b83d49,1.0
8167ced7-f8f9-11ef-b450-d34c83824fa5,1.0
816a2f11-c91c-11ef-9a0c-618748a64d7c,1.0
81882ff2-f8f9-11ef-a403-c9ff31e4b025,1.0
81c4c28c-6553-11ef-891f-032e817338ea,1.0
81d914a4-cd0e-11ef-88d2-1df4a7e5883c,1.0
81ee1fdd-c91c-11ef-bb22-552df2bf2527,1.0
81f2dbd3-c91c-11ef-8857-29d0a367dc11,1.0
8211a8fb-f8f9-11ef-bdb8-c9ff31e4b025,1.0
82207d4b-cd0e-11ef-a706-cf1067d0ce5c,1.0
82257515-c91c-11ef-81ce-2dfd7a2458ba,1.0
822d77df-f8f9-11ef-88e6-79260cac1e13,1.0
822d7e90-e304-11ee-87ba-f9081d9f53f3,1.0
823486f0-734c-11ee-9e58-853ab44a3e73,1.0
823e3d7e-f8f9-11ef-b571-a77dcbd00b20,1.5
826b202e-f8f9-11ef-9d3c-29554203ac1b,1.0
826e82a8-34b7-11ef-99df-15c6cdc5cd3a,1.0
82816c10-cd0e-11ef-bcbe-1df4a7e5883c,1.0
828a9796-c91c-11ef-a44f-a5fe370473f1,1.0
82a20c63-6553-11ef-b6c7-11b9ba6815eb,1.0
82ae810d-c91c-11ef-a8d0-89474d251137,1.5
82b304fb-cd0e-11ef-99f4-e124eb277814,1.0
82c480b3-6713-11ef-bd96-b561b85928af,2.0
82d53389-cd0e-11ef-89d8-cf1067d0ce5c,1.0
82dc8cf7-f8f9-11ef-978b-e5a8b3719819,1.0
82dcaa34-f8f9-11ef-b65a-65efbcc6a743,1.0
82fb2b1a-f8f9-11ef-8e53-79260cac1e13,1.0
82fbda51-c91c-11ef-b442-b5ae563961d2,1.0
831c95e7-c91c-11ef-9c63-9165bfbc41fb,1.0
8321c0f1-87b0-11ee-a924-91d0ff8c2ae8,1.0
83235c3c-f8f9-11ef-afb5-65e95ce0efb7,2.0
83276732-6713-11ef-94c7-e9b42ba33262,1.0
83285066-6713-11ef-8cbb-db572468aadb,1.0
833e01fc-cd0e-11ef-b3c6-e124eb277814,1.0
833e7d78-c91c-11ef-8f96-b14eb58b8166,1.0
834bd730-dd87-11ee-96b4-a3c7ffd2433b,1.0
835419cd-e304-11ee-9613-d18dc8100952,1.0
8360203b-c047-11ee-afe4-9107a188c8aa,1.0
839228fe-f8f9-11ef-8b45-65efbcc6a743,1.0
839dc0fe-c91c-11ef-bd08-b991a85ec7b1,1.0
83aacddb-f8f9-11ef-b99a-a77dcbd00b20,1.0
83bf271f-34b7-11ef-a685-75ebb218f577,1.0
83e6fd5a-cd0e-11ef-af24-a3b2a670a766,1.0
840da450-cd0e-11ef-a6af-cf1067d0ce5c,1.0
841baa4d-f8f9-11ef-aea4-79260cac1e13,1.0
842cabbd-6713-11ef-93b4-13b3177e38c5,1.5
8446fae8-f8f9-11ef-a825-65e95ce0efb7,1.0
844de3a5-cd0e-11ef-b007-a7c7535f6ae3,1.0
84555bb7-e304-11ee-bba3-f9081d9f53f3,1.4
848afeb4-c91c-11ef-a5bd-5d90d6f8f811,1.0
849e88a5-dd87-11ee-911c-73a37531c566,1.0
84b36728-c91c-11ef-a867-618748a64d7c,1.0
84bd0d70-cd0e-11ef-8ad8-8df66b3f2f23,1.0
84c1fd52-87ae-11ee-a2b9-33f3de93faa9,1.0
84cd42b8-f8f9-11ef-84d1-1f06e5273472,1.4
84da546d-c91c-11ef-8903-a12fc50370e3,1.0
84e2585f-31bc-11ef-9616-95faa4ee1c46,1.0
84f96842-dd87-11ee-a0f4-3d86ea62ee79,1.25
85025ce0-6713-11ef-b64f-e736b09de2a9,1.0
850afbc2-c047-11ee-af7a-2bf99c2f1d48,2.0
850ea5f5-87ae-11ee-859f-87446474c3d2,1.0
856f4afd-f8f9-11ef-9107-79260cac1e13,1.0
85731aca-87af-11ee-9db9-c14a6c4c1780,1.0
85860872-cd0e-11ef-8ad6-d9868e29f851,1.0
85a0f1af-dd87-11ee-bf08-21493f38b268,1.0
85a388b1-f8f9-11ef-8500-1f06e5273472,1.0
85adf67d-87ae-11ee-aca4-87446474c3d2,1.0
85ba3f47-6713-11ef-be14-b561b85928af,1.0
85eb09e4-87ae-11ee-9fe6-4950d880aa6b,1.0
860af1b1-6713-11ef-8db4-89428672f695,1.0
860b1008-cd0e-11ef-8b0e-cf72f77d3313,1.0
861900d2-0eff-11ef-a28d-8bdcace99868,1.0
861c2e17-6713-11ef-8bd4-03d3f3ec30c9,1.0
862e05ff-cd0e-11ef-83c3-55dd264b3902,1.0
86328a2b-cd0e-11ef-a8f1-05db8e74c3d1,1.0
865e87e7-6553-11ef-a4f5-e94a9f8d4781,1.0
86749382-cd0e-11ef-843d-39584e400dba,2.9
8686366d-87af-11ee-93b7-45da4b8bc68d,1.0
868c9ae0-87af-11ee-acc0-cdfbc0c0300e,1.0
868f86ac-c047-11ee-94a9-9107a188c8aa,1.0
86980c47-87b0-11ee-b643-d11edfb50e73,1.0
8699895d-6713-11ef-b225-89428672f695,1.0
86af4393-dbf3-11ee-a578-69cab12f1916,1.0
86ba91c1-cd0e-11ef-967c-6ffb503a67c2,1.0
86bcca58-cd0e-11ef-9da7-a7c7535f6ae3,1.0
86ce8fc7-87af-11ee-94b5-33f3de93faa9,1.0
86d3d2cd-cd0e-11ef-881f-6ffb503a67c2,2.0
86d61a60-f8f9-11ef-8def-e3b0d2913e9c,1.0
86d7f597-87ae-11ee-9981-937164efacfe,1.0
86ddda09-31bc-11ef-bd0f-e582f003fbba,1.0
86fa5e19-c047-11ee-877f-f38232b5a3e7,1.0
86fd9afd-f8f9-11ef-be24-e5a8b3719819,1.0
8700b4fe-87ae-11ee-b08a-e383dbaa74d1,1.0
871aef17-dbf3-11ee-b32a-0dbf08c92065,1.0
871e1e0f-f8f9-11ef-9156-e5a8b3719819,1.0
872fc634-dd87-11ee-857e-a3c7ffd2433b,1.0
875ca140-c047-11ee-a8bf-e7be06710f4c,1.0
8785c197-f8f9-11ef-87e5-e3b0d2913e9c,1.0
8799f49b-cd0e-11ef-bc9f-a7c7535f6ae3,1.0
87de1572-f8f9-11ef-a579-6d5ae71e2d2b,1.0
87e34ada-31bc-11ef-9952-95faa4ee1c46,1.0
87fe7d8c-0eff-11ef-b221-81a853d6ff71,1.0
881053e5-d28e-11ef-96fb-87e6ee0ecea4,1.0
882009c6-d28e-11ef-a0a7-87e6ee0ecea4,1.0
88565cd6-c047-11ee-bee2-c5ed3d79be72,1.0
888433f5-cd0e-11ef-a6a3-ab674006fb03,1.0
88a0bbce-87af-11ee-984a-53c5162f89cb,1.3333333333333333
88a1f9fc-f8f9-11ef-98d5-8927c0b83d49,1.0
890af9f7-cd0e-11ef-a5cc-a96f5b6c7378,1.0
892426b0-87af-11ee-af4b-3fda0428ff79,1.0
892b9248-dd87-11ee-8087-1d721fde6b45,1.0
8936a6d6-d28e-11ef-a943-4340d7d9fa49,1.0
89454fd0-87af-11ee-adf5-9de8ebbd66f9,2.0
894e3a3a-dd87-11ee-8afa-1d721fde6b45,1.0
8962e108-87b0-11ee-9f28-4f7e5bfd9230,1.0
89645fd6-87b0-11ee-a27a-85e000f9cde0,1.0
897cb631-dd87-11ee-ae53-2d1db72a80ba,1.0
89a06e22-d28e-11ef-bf60-072cce5a097c,1.0
89ddcc04-cd0e-11ef-ad48-8df66b3f2f23,1.0
89f757ff-cd0e-11ef-8d7e-8df66b3f2f23,1.0
8a07e896-6553-11ef-9771-37d2226b7af0,1.0
8a3b27f7-87ae-11ee-97dd-8540968a4aab,1.0
8a3e3830-34b7-11ef-be33-cbd402ab86ba,1.0
8a5d7a1a-cd0e-11ef-8cf3-d9868e29f851,5.0
8a633901-d28e-11ef-ba9e-4340d7d9fa49,1.0
8a6b4370-f8f9-11ef-b05b-e3b0d2913e9c,1.0
8ae0aa7e-f8f9-11ef-a25e-79260cac1e13,1.0
8ae787ca-d28e-11ef-a683-1f8d92b262f0,1.0
8b0b1fc9-d28e-11ef-b5be-3f9830db8fdf,3.0
8b250988-f8f9-11ef-a3d5-3de9a179babd,1.0
8b2c94b0-dd87-11ee-85ac-ab3fcd160ff0,3.0
8b5ab667-d28e-11ef-b310-95b2ef09e0f9,1.0
8b690257-cd0e-11ef-8ffa-39584e400dba,2.0
8b6a7117-cd0e-11ef-8ff6-13245e9a539c,1.0
8b78c365-d28e-11ef-bdec-95b2ef09e0f9,2.0
8b97a15a-6553-11ef-880e-bdd09b4a7b86,1.0
8ba3da7b-31bc-11ef-b6c6-ed4aad7332b7,1.0
8c0d1804-d28e-11ef-a74b-991e3ff2c747,1.0
8c120161-cd0e-11ef-8cb5-e124eb277814,1.0
8c17fdc9-6553-11ef-85d2-d1b622e22581,1.0
8c2f9068-c91c-11ef-a8c9-49ef2505dbb1,1.0
8c4fdb77-c91c-11ef-85b8-49ef2505dbb1,1.0
8c70917d-c91c-11ef-b5b4-dfbe149546aa,1.0
8c9448a2-c91c-11ef-b2eb-79f2a46e4fcf,1.0
8cb5838b-87b0-11ee-99f6-498998d5fbc6,1.0
8cba5646-c91c-11ef-ab6e-b5ae563961d2,1.0
8cc4dd15-6553-11ef-869a-c1181148dbe6,1.0
8cc51644-cd0e-11ef-a5a6-39584e400dba,1.0
8cd8a880-c91c-11ef-9bd8-dda69c08e9ab,1.0
8cfd4dc5-c91c-11ef-b321-ed4cc1d51f82,1.0
8d05f8cb-31bc-11ef-8555-835795f502d1,2.0
8d08e952-cd0e-11ef-880c-cf1067d0ce5c,1.0
8d235d12-c91c-11ef-94ec-df0c303219a0,1.0
8d27161a-83f4-11ee-8f14-29c260197625,1.0
8d39599f-d28e-11ef-af53-95b2ef09e0f9,2.6666666666666665
8d4fbb0b-31bc-11ef-a7b1-d956f55ffbe4,1.0
8d743063-c91c-11ef-9ef2-df0c303219a0,1.0
8d8ebc77-dd87-11ee-a224-a52b01820473,1.0
8dabcab9-d28e-11ef-97ee-95b2ef09e0f9,1.0
8dae2f30-cd0e-11ef-9cd6-0d902e696de1,1.0
8dbca89d-6553-11ef-99a6-9d218a7b0c31,1.7142857142857142
8df0503b-f611-11ef-a99f-bb19403957a6,1.3333333333333333
8dfdab91-d28e-11ef-bb97-b59c7116805d,1.0
8dfdac2b-c91c-11ef-97c2-dda69c08e9ab,1.0
8e13b7de-87af-11ee-9c93-df322f0f3510,1.0
8e23c10e-d28e-11ef-808f-072cce5a097c,1.0
8e27e704-6553-11ef-89d5-1905df0a643f,1.0
8e3b2c61-87ae-11ee-80c4-e383dbaa74d1,1.0
8e56abdd-cd0e-11ef-9427-ad268d0606c3,1.0
8e5e7e08-f611-11ef-aace-5109f8b94624,1.0
8e62bc57-6553-11ef-9dce-510d5c1b5685,1.0
8e9061a3-87b0-11ee-abe2-37a3308de0be,1.0
8e9e89a5-d28e-11ef-b410-4d5bcc05356b,1.0
8ebad96f-cd0e-11ef-8a6c-55dd264b3902,1.0
8ec0098c-cd0e-11ef-8cf8-d9868e29f851,1.0
8ee42ba5-c91c-11ef-b9fb-dbe90958e990,1.0
8f0d1044-d28e-11ef-bee7-07e957df5377,1.0
8f11abd3-c91c-11ef-a75f-b5ae563961d2,1.0
8f2853b1-6553-11ef-8c63-ff22136fc3e1,1.0
8f308c33-c91c-11ef-928b-618748a64d7c,3.0
8f4018c1-87af-11ee-a3fb-0956827f7b84,1.0
8f4553ec-c91c-11ef-bf5d-8d8be163a8c8,1.0
8f458621-c91c-11ef-b347-e59bbd520065,1.0
8f4734a4-c91c-11ef-9837-a5fe370473f1,1.0
8f620f25-6553-11ef-971b-032e817338ea,1.0
8f626e2e-cd0e-11ef-ac64-f98785a16007,1.0
8fa9030b-c91c-11ef-acbe-af42475695dd,1.0
8fb74bf3-31bc-11ef-bbd7-45d3b643d3bd,1.0
8fbbdd37-87d9-11ee-ad98-e1a6f806fce1,1.0
8fc3516e-cd0e-11ef-82c0-ad268d0606c3,1.0
8fcd95cf-87af-11ee-8c51-45da4b8bc68d,2.0
8fd9d641-dd87-11ee-b141-a52b01820473,1.3333333333333333
9011e2b6-cd0e-11ef-9942-1bd0fe5cd780,1.0
9014d074-cd0e-11ef-96df-619bc94c2a30,1.0
904e8f11-c91c-11ef-8528-5d90d6f8f811,1.0
904eb674-d28e-11ef-8f2f-3f2dae5ce7f2,1.0
90553320-cd0e-11ef-ae7f-1df4a7e5883c,1.0
907cd26c-cd0e-11ef-bd52-8df66b3f2f23,1.5
90c7b842-87b0-11ee-9bbb-37a3308de0be,3.0
90e5d46e-87b0-11ee-a384-bbaf86afe6b6,1.0
90fc258e-c91c-11ef-855a-5d90d6f8f811,1.0
9103e6fa-cd0e-11ef-bf49-1df4a7e5883c,1.5
9104577f-87d9-11ee-b920-8ba4fd05bf03,1.0
9120fa46-cd0e-11ef-b639-1df4a7e5883c,1.0
9145022a-c91c-11ef-85b7-8d8be163a8c8,1.0
9145d800-cd0e-11ef-b885-bd837dc4d796,1.0
91471417-cd0e-11ef-9306-1df4a7e5883c,1.0
91637bbc-87ae-11ee-99e8-d7acbb0efe09,1.0
91662688-6553-11ef-b08e-ebe4e0956c60,2.0
916a3165-d28e-11ef-b8d2-eb87b735d94c,1.0
919c01a2-84b4-11ee-945d-cb42e8e69eb4,1.0
91c788c9-c91c-11ef-9c69-b991a85ec7b1,2.0
91ca3d06-87ae-11ee-8c1b-4950d880aa6b,1.0
91ce5f4b-31bc-11ef-a7e6-51bacd967968,1.0
920ec810-84b4-11ee-ab59-83ba57edaad6,1.0
92222f86-d28e-11ef-a6e7-71933a30b30f,1.0
92296047-dcda-11ef-acd6-1f6f0c7e1285,1.5
922a2774-c91c-11ef-8825-79f2a46e4fcf,1.0
92303ef0-dcda-11ef-940d-3529c96b41a9,1.5
92658c7e-d28e-11ef-9688-072cce5a097c,1.0
926d4e04-dcda-11ef-9038-a59e4594da5d,1.0
9290a451-6553-11ef-bdfe-ebe4e0956c60,1.0
92a9c8cc-d28e-11ef-a0c1-c55da45a9c4a,1.0
92b91bca-31bc-11ef-9fdb-51bacd967968,1.0
92be180d-dcda-11ef-9c7b-3529c96b41a9,1.0
92c31a4b-c91c-11ef-902a-b991a85ec7b1,1.0
92cbddb4-d28e-11ef-ae9c-072cce5a097c,1.0
92df6bb1-cd0e-11ef-97ac-ab674006fb03,1.0
92e38a04-dcda-11ef-a6c9-6977350245fa,1.0
92f7e460-6553-11ef-9015-ebe4e0956c60,1.0
92fc3142-87ae-11ee-ab00-dfee4fec3486,1.0
92fd7cb5-c91c-11ef-a7c0-dbe90958e990,1.0
931a3d27-dcda-11ef-888e-c7504fb6dc7b,1.0
93245f44-31bc-11ef-b766-2d4bd786b6cb,1.0
932b3b4c-dcda-11ef-a5bb-3529c96b41a9,1.0
93361a44-d28e-11ef-9142-072cce5a097c,1.0
934e8a33-dcda-11ef-a334-9d5e3a44f903,1.0
935fc7ea-c91c-11ef-b6fe-b991a85ec7b1,1.0
9369a529-84b4-11ee-8979-47a791dcd470,1.0
93886de1-d28e-11ef-a3cc-d996e7bce242,1.0
939d40ce-cd0e-11ef-84ad-cf72f77d3313,1.0
93c0bed9-c91c-11ef-b716-5d90d6f8f811,1.0
93e04b5e-c91c-11ef-8142-2dfd7a2458ba,1.0
93e5c085-c91c-11ef-a69c-5d90d6f8f811,1.0
942022e6-c91c-11ef-984b-5d90d6f8f811,1.0
9422fb78-c91c-11ef-9700-fb9247527eaf,1.0
9423c404-cd0e-11ef-a4ef-e124eb277814,1.0
94369e49-84b4-11ee-b600-5dd32cb4ca87,1.0
9442e955-c91c-11ef-9b05-fb9247527eaf,1.0
94492af3-d28e-11ef-a313-71933a30b30f,1.0
9449a114-d28e-11ef-bf05-07e957df5377,1.0
9454a952-0270-11ef-9bb0-4b14cdd5ad2d,2.0
945ecbac-c91c-11ef-b07d-afa31ead099f,1.0
946226c3-87af-11ee-9742-df322f0f3510,1.0
94632004-87b0-11ee-8047-91d0ff8c2ae8,1.0
9481ecbc-c91c-11ef-969f-2dfd7a2458ba,1.0
94863e1e-6553-11ef-b550-1905df0a643f,1.0
94addb7c-87af-11ee-8a6b-37a3308de0be,1.0
94bb585f-069d-11f0-91fd-7b762d3ca312,1.0
94e51814-6ef1-11ef-bc5d-311d8776c96e,1.0
9506a205-87af-11ee-89d1-4dde824d3e04,1.0
950e280f-87af-11ee-a8a8-570c46a73669,1.0
9523642d-069d-11f0-a686-51734cab87f7,1.25
9538eb25-0270-11ef-bd9a-bbc96316301e,1.0
95425252-0341-11ef-b450-5fd097e525e5,1.0
954ae26c-069d-11f0-9c92-4dc29d69876b,1.0
95556e25-d28e-11ef-8bc2-87e6ee0ecea4,1.0
95559c48-6ef1-11ef-aabf-cd11197678f0,1.0
956cc033-069d-11f0-8fb9-fb7a18cfb007,1.0
956d26b7-87af-11ee-9bc0-91d0ff8c2ae8,1.0
958805cb-069d-11f0-8884-fb7a18cfb007,1.0
9596fbbe-c91c-11ef-a098-df0c303219a0,2.0
959d1d04-c91c-11ef-9627-fd19af548ae0,1.0
95ac18c1-069d-11f0-b762-f96cf8346ea4,2.0
95af9166-cd0e-11ef-aa31-1df4a7e5883c,1.0
95b11466-069d-11f0-b4be-fb7a18cfb007,1.0
95ba24eb-c91c-11ef-a4bf-7f15a6579f28,1.2
95bc66cb-c91c-11ef-9efc-b991a85ec7b1,1.0
95cfaaea-069d-11f0-a127-7f73dbeb969f,1.0
95d3d93b-069d-11f0-af10-efa1b9c804fe,2.0
